sensor_id,ts,soil_moisture,temperature,humidity,rainfall,irrigation_needed
sensor_1,2025-12-07T02:02:40.046869+00:00,12.193667017113622,20.7,42.3,0.0,True
sensor_2,2025-12-07T02:02:40.799394+00:00,56.86592352183123,24.4,66.7,0.0,False
sensor_3,2025-12-07T02:02:41.882325+00:00,39.14487070658037,16.7,42.0,0.0,False
sensor_1,2025-12-07T02:02:43.065307+00:00,53.09218007708371,17.9,80.3,0.33,False
sensor_2,2025-12-07T02:02:43.870983+00:00,54.380379210886346,26.8,82.5,0.12,False
sensor_3,2025-12-07T02:02:45.161901+00:00,40.53943102370548,25.9,86.6,1.01,False
sensor_1,2025-12-07T02:02:45.938189+00:00,64.56309824478359,25.6,43.8,0.0,False
sensor_2,2025-12-07T02:02:46.867093+00:00,35.85291428038349,25.6,76.2,0.0,False
sensor_3,2025-12-07T02:02:47.969942+00:00,54.038416442471416,31.2,35.9,0.82,False
sensor_1,2025-12-07T02:02:49.171375+00:00,19.784421799454474,29.6,85.1,0.16,True
sensor_2,2025-12-07T02:02:50.132701+00:00,82.49305510884895,21.7,35.6,0.0,False
sensor_3,2025-12-07T02:02:51.170508+00:00,48.68320847580142,29.0,55.0,0.09,False
sensor_1,2025-12-07T02:02:52.544924+00:00,31.26360722163409,30.9,30.6,0.17,False
sensor_2,2025-12-07T02:02:53.339678+00:00,28.58626073193149,19.0,85.0,0.86,False
sensor_3,2025-12-07T02:02:54.202252+00:00,43.403440463332174,24.8,74.2,0.34,False
sensor_1,2025-12-07T02:02:55.663243+00:00,62.87583023466978,23.6,47.7,0.5,False
sensor_2,2025-12-07T02:02:56.170341+00:00,37.74175789049318,28.5,61.2,0.09,False
sensor_3,2025-12-07T02:02:56.748730+00:00,36.949991730044324,25.0,36.6,0.0,False
sensor_1,2025-12-07T02:02:58.207707+00:00,49.97873453611395,29.2,78.5,0.46,False
sensor_2,2025-12-07T02:02:59.303976+00:00,10.206514441469643,32.5,59.3,0.0,True
sensor_3,2025-12-07T02:03:00.316778+00:00,27.227903656297507,17.5,85.7,0.0,True
sensor_1,2025-12-07T02:03:00.901422+00:00,41.35117702255138,28.3,64.5,0.66,False
sensor_2,2025-12-07T02:03:02.178099+00:00,30.37571309997223,23.8,72.9,0.93,False
sensor_3,2025-12-07T02:03:03.620112+00:00,36.94467754601387,30.8,81.8,0.0,False
sensor_1,2025-12-07T02:03:04.596698+00:00,22.659465829198666,24.1,77.1,0.0,True
sensor_2,2025-12-07T02:03:05.212121+00:00,47.9516444968032,21.4,51.4,0.88,False
sensor_3,2025-12-07T02:03:06.385972+00:00,73.1275494665177,33.0,81.8,0.0,False
sensor_1,2025-12-07T02:03:07.165465+00:00,44.28056716865025,27.2,39.1,0.2,False
sensor_2,2025-12-07T02:03:08.066413+00:00,54.58764185010688,34.7,50.1,0.86,False
sensor_3,2025-12-07T02:03:09.226759+00:00,22.063787773505084,21.0,66.1,0.0,True
sensor_1,2025-12-07T02:03:09.993688+00:00,72.05376803761969,26.0,60.7,0.0,False
sensor_2,2025-12-07T02:03:11.184769+00:00,51.12108160934851,14.1,32.0,1.03,False
sensor_3,2025-12-07T02:03:12.390714+00:00,47.67818343336194,34.5,57.7,0.0,False
sensor_1,2025-12-07T02:03:13.255743+00:00,14.941887432231724,27.4,53.5,0.0,True
sensor_2,2025-12-07T02:03:14.178734+00:00,48.26566365593567,27.2,50.5,0.0,False
sensor_3,2025-12-07T02:03:15.367415+00:00,43.84301718944245,36.7,30.2,0.0,False
sensor_1,2025-12-07T02:03:16.416732+00:00,52.817335132851,19.3,87.5,0.6,False
sensor_2,2025-12-07T02:03:17.363792+00:00,11.39706805740239,26.8,53.0,0.0,True
sensor_3,2025-12-07T02:03:18.658452+00:00,55.46451819917546,22.2,54.1,0.41,False
sensor_1,2025-12-07T02:03:19.778895+00:00,21.5859594637327,33.2,80.3,0.0,True
sensor_2,2025-12-07T02:03:21.139490+00:00,52.06835948030767,16.9,50.1,0.3,False
sensor_3,2025-12-07T02:03:22.161989+00:00,35.055704668857096,25.7,48.8,0.0,False
sensor_1,2025-12-07T02:03:23.505919+00:00,22.50936896751675,24.8,59.3,0.89,False
sensor_2,2025-12-07T02:03:24.699018+00:00,43.6593333096248,21.0,59.2,0.0,False
sensor_3,2025-12-07T02:03:25.546099+00:00,20.94311823042756,19.6,71.1,0.0,True
sensor_1,2025-12-07T02:03:26.619972+00:00,12.858666398086992,27.8,36.7,0.0,True
sensor_2,2025-12-07T02:03:28.103045+00:00,10.28963832965768,29.7,39.3,0.0,True
sensor_3,2025-12-07T02:03:28.821480+00:00,44.85616649324096,20.1,70.3,0.88,False
sensor_1,2025-12-07T02:03:30.289829+00:00,51.08394626795608,24.5,78.9,0.0,False
sensor_2,2025-12-07T02:03:31.470419+00:00,48.31374189045698,30.5,60.7,0.0,False
sensor_3,2025-12-07T02:03:32.354952+00:00,41.110529713111845,29.3,46.1,0.0,False
sensor_1,2025-12-07T02:03:33.047097+00:00,36.99424825635873,21.9,54.8,0.07,False
sensor_2,2025-12-07T02:03:33.875413+00:00,15.916063558321671,18.0,37.3,0.18,True
sensor_3,2025-12-07T02:03:34.455704+00:00,48.39102396765307,28.4,40.7,0.0,False
sensor_1,2025-12-07T02:03:35.338518+00:00,49.161710917661836,17.7,61.5,0.0,False
sensor_2,2025-12-07T02:03:36.134131+00:00,42.98424515772764,32.7,70.9,0.18,False
sensor_3,2025-12-07T02:03:36.981853+00:00,54.37518893895617,22.6,53.5,0.27,False
sensor_1,2025-12-07T02:03:37.912674+00:00,31.2865422943134,27.3,51.8,0.0,False
sensor_2,2025-12-07T02:03:39.288412+00:00,45.65108221514396,24.9,45.3,0.23,False
sensor_3,2025-12-07T02:03:40.543904+00:00,34.22228642587459,31.9,44.9,0.17,False
sensor_1,2025-12-07T02:03:41.830027+00:00,43.530016070161736,24.5,37.5,0.16,False
sensor_2,2025-12-07T02:03:43.294560+00:00,37.99633850262549,24.8,39.6,0.24,False
sensor_3,2025-12-07T02:03:44.502472+00:00,44.798406235801856,20.5,45.8,0.0,False
sensor_1,2025-12-07T02:03:45.193234+00:00,31.008366570996174,33.6,35.1,0.56,False
sensor_2,2025-12-07T02:03:46.034076+00:00,38.42748766294601,31.9,65.0,0.12,False
sensor_3,2025-12-07T02:03:47.116224+00:00,19.01369764774966,22.0,31.9,0.0,True
sensor_1,2025-12-07T02:03:48.402950+00:00,48.58545777224727,17.7,54.5,0.0,False
sensor_2,2025-12-07T02:03:49.328552+00:00,85.99224986539902,26.0,40.3,0.69,False
sensor_3,2025-12-07T02:03:49.907245+00:00,47.69008540273243,25.9,39.1,0.0,False
sensor_1,2025-12-07T02:03:51.014054+00:00,65.38151958701995,23.0,65.0,0.02,False
sensor_2,2025-12-07T02:03:51.532656+00:00,47.11324702749237,32.6,65.7,0.4,False
sensor_3,2025-12-07T02:03:52.389184+00:00,16.92945007878663,22.0,50.4,1.35,False
sensor_1,2025-12-07T02:03:53.114422+00:00,52.81789948378627,23.3,84.0,0.51,False
sensor_2,2025-12-07T02:03:53.719147+00:00,53.66821486784309,23.3,31.0,0.0,False
sensor_3,2025-12-07T02:03:54.689542+00:00,60.20704804702972,26.6,69.0,0.0,False
sensor_1,2025-12-07T02:03:55.358993+00:00,33.13863419701219,17.6,66.8,0.0,False
sensor_2,2025-12-07T02:03:56.648692+00:00,30.998824538813533,20.0,79.4,1.3,False
sensor_3,2025-12-07T02:03:57.373142+00:00,57.758321749555556,23.2,77.6,0.91,False
sensor_1,2025-12-07T02:03:57.881303+00:00,16.96776255541521,29.8,37.7,0.55,False
sensor_2,2025-12-07T02:03:59.284202+00:00,40.990653031546934,27.0,63.6,0.0,False
sensor_3,2025-12-07T02:03:59.935293+00:00,31.751105160346377,28.1,49.3,0.2,False
sensor_1,2025-12-07T02:04:00.499394+00:00,48.55316162313746,25.9,69.9,0.0,False
sensor_2,2025-12-07T02:04:01.895268+00:00,23.296213539544915,23.0,57.6,1.55,False
sensor_3,2025-12-07T02:04:03.005574+00:00,21.2063444195683,25.4,40.8,0.49,True
sensor_1,2025-12-07T02:04:04.076679+00:00,34.891125453553755,23.8,44.8,0.91,False
sensor_2,2025-12-07T02:04:04.842672+00:00,55.103315050627124,28.6,65.3,0.42,False
sensor_3,2025-12-07T02:04:06.139467+00:00,46.407023515356194,23.0,56.8,0.0,False
sensor_1,2025-12-07T02:04:07.463329+00:00,38.20396470037875,18.0,84.4,0.12,False
sensor_2,2025-12-07T02:04:08.148606+00:00,69.68561106413819,21.5,72.7,0.0,False
sensor_3,2025-12-07T02:04:09.205286+00:00,69.67775532016447,23.9,88.7,0.0,False
sensor_1,2025-12-07T02:04:09.710026+00:00,53.06861236505064,22.8,58.3,0.0,False
sensor_2,2025-12-07T02:04:11.132512+00:00,34.67126881809476,27.4,58.9,0.0,False
sensor_3,2025-12-07T02:04:12.403349+00:00,50.37517019788562,27.2,71.2,0.09,False
sensor_1,2025-12-07T02:04:13.701698+00:00,54.93327293587904,33.4,54.2,0.22,False
sensor_2,2025-12-07T02:04:14.781722+00:00,43.127606927026086,24.9,73.1,0.6,False
sensor_3,2025-12-07T02:04:15.930309+00:00,50.9165065004599,25.6,79.6,0.0,False
sensor_1,2025-12-07T02:04:16.726104+00:00,44.922130743547,28.4,79.1,0.55,False
sensor_2,2025-12-07T02:04:17.504504+00:00,29.938447132435876,31.4,65.1,0.0,True
sensor_3,2025-12-07T02:04:18.754047+00:00,24.388558982785824,28.1,80.2,0.7,False
sensor_1,2025-12-07T02:04:20.083161+00:00,51.156787239756135,21.8,65.6,0.32,False
sensor_2,2025-12-07T02:04:21.101026+00:00,14.635642732879614,18.9,37.4,0.05,True
sensor_3,2025-12-07T02:04:22.226087+00:00,47.87287107556333,23.4,54.6,0.07,False
sensor_1,2025-12-07T02:04:23.211042+00:00,19.692333408156404,26.6,88.6,0.0,True
sensor_2,2025-12-07T02:04:23.876750+00:00,36.7177189144445,28.4,80.7,0.07,False
sensor_3,2025-12-07T02:04:25.320556+00:00,62.54573795579233,23.3,54.9,0.24,False
sensor_1,2025-12-07T02:04:25.844209+00:00,50.78319155779008,19.3,77.2,0.0,False
sensor_2,2025-12-07T02:04:26.974433+00:00,34.72192204873779,25.2,33.2,0.19,False
sensor_3,2025-12-07T02:04:27.696006+00:00,49.05891852083751,32.2,82.1,0.32,False
sensor_1,2025-12-07T02:04:28.795652+00:00,31.712019161516523,20.3,71.6,0.0,False
sensor_2,2025-12-07T02:04:30.109146+00:00,35.84377726797636,19.5,84.1,0.16,False
sensor_3,2025-12-07T02:04:31.140206+00:00,34.39586706357776,20.9,33.4,0.2,False
sensor_1,2025-12-07T02:04:32.276639+00:00,31.882949566291472,14.5,61.8,0.0,False
sensor_2,2025-12-07T02:04:33.161498+00:00,49.10495047340065,23.2,85.5,0.04,False
sensor_3,2025-12-07T02:04:33.857827+00:00,49.27064164640192,22.3,60.5,0.77,False
sensor_1,2025-12-07T02:04:35.239535+00:00,28.69226996955613,19.7,67.3,0.28,True
sensor_2,2025-12-07T02:04:36.261038+00:00,27.736465655281812,31.6,71.0,0.56,False
sensor_3,2025-12-07T02:04:37.080357+00:00,37.334727322763584,23.5,47.4,1.38,False
sensor_1,2025-12-07T02:04:38.393196+00:00,20.590173979892896,25.6,54.2,0.0,True
sensor_2,2025-12-07T02:04:39.465988+00:00,43.706579356676876,18.8,80.9,0.56,False
sensor_3,2025-12-07T02:04:40.583676+00:00,52.5018781799824,19.8,63.3,0.0,False
sensor_1,2025-12-07T02:04:41.087684+00:00,43.45523829296017,21.7,48.3,0.0,False
sensor_2,2025-12-07T02:04:41.708350+00:00,26.1176649796734,15.4,54.3,0.0,True
sensor_3,2025-12-07T02:04:42.257394+00:00,48.63247371500519,28.8,58.3,0.91,False
sensor_1,2025-12-07T02:04:43.313421+00:00,65.88293258113055,35.0,43.2,0.12,False
sensor_2,2025-12-07T02:04:43.825454+00:00,52.69594227998702,34.9,87.1,0.95,False
sensor_3,2025-12-07T02:04:44.332944+00:00,21.73935399879531,25.4,45.7,0.0,True
sensor_1,2025-12-07T02:04:45.706700+00:00,34.80153315666844,20.0,84.1,0.0,False
sensor_2,2025-12-07T02:04:47.171038+00:00,30.8572154571959,29.2,77.4,0.55,False
sensor_3,2025-12-07T02:04:48.076969+00:00,39.87279159172317,28.1,30.1,1.05,False
sensor_1,2025-12-07T02:04:48.589603+00:00,45.05961873833356,27.4,72.1,0.35,False
sensor_2,2025-12-07T02:04:50.029445+00:00,65.03345260292369,13.3,71.0,0.0,False
sensor_3,2025-12-07T02:04:51.357820+00:00,27.16355487245734,22.4,73.3,0.0,True
sensor_1,2025-12-07T02:04:52.383225+00:00,27.544076918578288,20.9,79.4,0.31,True
sensor_2,2025-12-07T02:04:53.697507+00:00,46.95153872823712,25.0,66.6,0.42,False
sensor_3,2025-12-07T02:04:54.771752+00:00,37.73560656312351,30.5,70.0,0.0,False
sensor_1,2025-12-07T02:04:55.693785+00:00,52.70056283982714,24.5,50.7,0.0,False
sensor_2,2025-12-07T02:04:56.862592+00:00,31.82485692542629,26.8,86.6,0.0,False
sensor_3,2025-12-07T02:04:58.036094+00:00,27.24863228890706,21.1,40.2,1.19,False
sensor_1,2025-12-07T02:04:59.207254+00:00,24.83085001376892,20.2,31.9,0.37,True
sensor_2,2025-12-07T02:05:00.428297+00:00,45.95968182164065,29.4,59.9,0.0,False
sensor_3,2025-12-07T02:05:00.991286+00:00,40.00598373202058,27.9,57.8,0.62,False
sensor_1,2025-12-07T02:05:01.915270+00:00,52.790325071154086,32.6,35.5,0.42,False
sensor_2,2025-12-07T02:05:02.567811+00:00,59.427161725992235,27.9,75.5,1.05,False
sensor_3,2025-12-07T02:05:03.938960+00:00,49.568731576447846,31.8,88.0,0.16,False
sensor_1,2025-12-07T02:05:05.342655+00:00,39.674748415505434,23.9,39.8,0.01,False
sensor_2,2025-12-07T02:05:06.617884+00:00,27.38189646668539,26.7,71.3,0.58,False
sensor_3,2025-12-07T02:05:07.560128+00:00,32.22767482649392,23.1,86.8,0.39,False
sensor_1,2025-12-07T02:05:08.102611+00:00,45.77070111204198,17.3,86.4,0.3,False
sensor_2,2025-12-07T02:05:09.126671+00:00,59.722522907587944,31.1,83.1,0.84,False
sensor_3,2025-12-07T02:05:10.282597+00:00,24.332322180636684,25.0,63.3,0.0,True
sensor_1,2025-12-07T02:05:11.381549+00:00,33.930424751134545,28.0,45.7,0.0,False
sensor_2,2025-12-07T02:05:12.828184+00:00,22.842104294545457,14.8,55.7,0.02,True
sensor_3,2025-12-07T02:05:14.318165+00:00,25.967180425615748,24.4,41.3,1.6,False
sensor_1,2025-12-07T02:05:14.976249+00:00,35.578159613519,24.9,33.1,0.78,False
sensor_2,2025-12-07T02:05:15.796981+00:00,48.21788054160517,30.6,50.7,0.76,False
sensor_3,2025-12-07T02:05:17.248091+00:00,45.17314830110158,23.1,65.4,0.0,False
sensor_1,2025-12-07T02:05:17.849878+00:00,30.73944500594842,20.1,66.9,0.47,False
sensor_2,2025-12-07T02:05:18.888567+00:00,33.809503189765366,26.8,82.8,0.0,False
sensor_3,2025-12-07T02:05:19.958930+00:00,46.17903170946998,31.3,65.1,0.0,False
sensor_1,2025-12-07T02:05:21.454972+00:00,22.091161779328377,24.6,44.9,0.0,True
sensor_2,2025-12-07T02:05:22.035068+00:00,56.7175819089797,27.7,44.7,0.73,False
sensor_3,2025-12-07T02:05:22.976407+00:00,44.76439797310291,31.5,44.2,0.0,False
sensor_1,2025-12-07T02:05:24.244235+00:00,20.698273866287224,23.8,89.7,0.0,True
sensor_2,2025-12-07T02:05:25.643603+00:00,48.49292261406701,29.3,75.3,0.4,False
sensor_3,2025-12-07T02:05:26.810403+00:00,50.62125594151135,20.7,80.2,0.0,False
sensor_1,2025-12-07T02:05:27.951151+00:00,32.733656557406384,27.1,89.7,0.62,False
sensor_2,2025-12-07T02:05:29.385068+00:00,55.73564733051146,19.3,31.1,0.57,False
sensor_3,2025-12-07T02:05:30.503492+00:00,39.91760308429688,32.9,46.1,0.08,False
sensor_1,2025-12-07T02:05:31.486079+00:00,44.45806060821424,24.0,32.1,0.99,False
sensor_2,2025-12-07T02:05:32.461039+00:00,62.709000788623825,28.2,55.1,0.39,False
sensor_3,2025-12-07T02:05:33.914583+00:00,33.75688547114236,34.7,51.1,0.0,False
sensor_1,2025-12-07T02:05:35.169321+00:00,48.24576345661684,27.0,66.2,0.0,False
sensor_2,2025-12-07T02:05:36.122205+00:00,29.831560618791418,30.5,64.4,0.65,False
sensor_3,2025-12-07T02:05:36.791625+00:00,44.345681982847516,28.7,41.4,1.01,False
sensor_1,2025-12-07T02:05:38.202025+00:00,42.95096137118702,31.3,39.2,0.38,False
sensor_2,2025-12-07T02:05:39.215469+00:00,40.87932681307309,25.3,70.4,0.0,False
sensor_3,2025-12-07T02:05:40.551411+00:00,38.27605058151622,16.5,83.2,1.48,False
sensor_1,2025-12-07T02:05:42.007755+00:00,45.704567683161414,30.8,73.6,0.96,False
sensor_2,2025-12-07T02:05:42.722152+00:00,41.70433892055193,27.3,51.0,0.05,False
sensor_3,2025-12-07T02:05:44.046577+00:00,36.56876408509351,25.1,49.5,0.83,False
sensor_1,2025-12-07T02:05:44.602655+00:00,59.3678509965401,24.5,82.0,0.0,False
sensor_2,2025-12-07T02:05:45.255028+00:00,67.8154499764535,24.1,45.1,0.0,False
sensor_3,2025-12-07T02:05:46.235550+00:00,38.407939909483275,16.6,46.1,0.0,False
sensor_1,2025-12-07T02:05:47.238059+00:00,46.06210482071424,26.2,37.5,0.31,False
sensor_2,2025-12-07T02:05:48.407144+00:00,28.30869249537254,16.4,57.7,0.19,True
sensor_3,2025-12-07T02:05:49.218237+00:00,20.702711035882153,23.6,71.5,0.24,True
sensor_1,2025-12-07T02:05:49.892416+00:00,46.442842631402435,23.2,66.4,0.0,False
sensor_2,2025-12-07T02:05:51.010286+00:00,39.43052892052233,27.7,62.0,0.67,False
sensor_3,2025-12-07T02:05:51.711694+00:00,50.81360641892517,25.4,49.4,0.69,False
sensor_1,2025-12-07T02:05:52.371283+00:00,44.94820681994801,27.5,51.7,1.16,False
sensor_2,2025-12-07T02:05:53.505703+00:00,23.824035570889652,22.3,73.1,0.04,True
sensor_3,2025-12-07T02:05:54.853539+00:00,29.62273500675085,17.2,49.6,0.47,True
sensor_1,2025-12-07T02:05:56.150198+00:00,38.702080654922874,22.5,65.6,0.17,False
sensor_2,2025-12-07T02:05:57.468907+00:00,43.30290963228067,21.5,42.6,0.35,False
sensor_3,2025-12-07T02:05:58.432769+00:00,45.10272498560947,28.9,30.1,0.0,False
sensor_1,2025-12-07T02:05:59.538242+00:00,47.27873464237854,17.0,73.2,0.82,False
sensor_2,2025-12-07T02:06:00.740741+00:00,59.46813070283471,31.2,77.5,0.0,False
sensor_3,2025-12-07T02:06:01.496858+00:00,16.924850376775467,25.2,44.4,0.0,True
sensor_1,2025-12-07T02:06:02.281792+00:00,34.08661356298051,28.0,83.1,0.0,False
sensor_2,2025-12-07T02:06:03.584900+00:00,42.77508227044405,24.3,86.3,0.0,False
sensor_3,2025-12-07T02:06:04.320897+00:00,41.991590395742456,30.0,31.0,0.0,False
sensor_1,2025-12-07T02:06:04.847625+00:00,31.788393172100697,32.1,83.0,0.0,False
sensor_2,2025-12-07T02:06:06.206865+00:00,3.360675701787841,20.4,41.2,0.33,True
sensor_3,2025-12-07T02:06:06.890320+00:00,37.08311116846756,27.4,67.4,0.16,False
sensor_1,2025-12-07T02:06:07.443332+00:00,33.335130421989106,20.7,57.2,0.0,False
sensor_2,2025-12-07T02:06:08.143684+00:00,43.05699732782046,24.1,39.9,1.12,False
sensor_3,2025-12-07T02:06:09.186038+00:00,28.05856592236546,12.9,58.9,0.0,True
sensor_1,2025-12-07T02:06:10.602824+00:00,27.839640447874547,34.7,80.3,0.15,True
sensor_2,2025-12-07T02:06:11.387465+00:00,51.13485931968047,26.5,43.3,0.2,False
sensor_3,2025-12-07T02:06:12.349577+00:00,59.430000434072895,27.5,43.3,0.5,False
sensor_1,2025-12-07T02:06:13.776527+00:00,41.77012582265225,27.3,77.6,0.2,False
sensor_2,2025-12-07T02:06:14.293497+00:00,57.86238354435116,27.5,52.2,1.07,False
sensor_3,2025-12-07T02:06:15.053988+00:00,35.05583851594883,26.2,40.9,0.85,False
sensor_1,2025-12-07T02:06:15.572823+00:00,49.17173202176235,15.7,34.1,0.78,False
sensor_2,2025-12-07T02:06:16.938783+00:00,19.81662321472102,28.7,39.8,0.0,True
sensor_3,2025-12-07T02:06:17.601345+00:00,39.315765983078826,20.7,59.8,0.73,False
sensor_1,2025-12-07T02:06:18.109612+00:00,45.96094689302047,28.9,64.7,1.1,False
sensor_2,2025-12-07T02:06:18.754745+00:00,20.684328911403654,27.3,30.7,0.48,True
sensor_3,2025-12-07T02:06:19.452914+00:00,47.744275685762396,28.8,70.5,1.03,False
sensor_1,2025-12-07T02:06:20.925315+00:00,47.12871273598461,27.1,76.6,0.05,False
sensor_2,2025-12-07T02:06:21.849080+00:00,20.012838986153493,24.7,30.7,0.36,True
sensor_3,2025-12-07T02:06:23.183328+00:00,32.568122244951525,35.3,48.1,0.74,False
sensor_1,2025-12-07T02:06:23.820155+00:00,28.67226717952624,21.5,63.5,0.0,True
sensor_2,2025-12-07T02:06:24.636682+00:00,46.708147432435375,19.4,80.4,0.0,False
sensor_3,2025-12-07T02:06:26.134658+00:00,38.99430556058981,25.2,41.3,0.74,False
sensor_1,2025-12-07T02:06:26.750903+00:00,43.27472706029685,19.0,39.6,0.0,False
sensor_2,2025-12-07T02:06:27.770358+00:00,36.31825578822761,25.6,84.8,0.0,False
sensor_3,2025-12-07T02:06:29.145235+00:00,32.83760939951604,23.5,32.4,0.31,False
sensor_1,2025-12-07T02:06:29.809900+00:00,21.268137984030503,31.6,84.4,0.25,True
sensor_2,2025-12-07T02:06:30.925010+00:00,49.02994403802852,26.2,32.4,0.0,False
sensor_3,2025-12-07T02:06:32.231466+00:00,45.44640206033389,32.2,82.8,0.9,False
sensor_1,2025-12-07T02:06:33.486619+00:00,56.33546740908076,26.6,62.1,0.0,False
sensor_2,2025-12-07T02:06:34.284515+00:00,30.639064826983883,23.8,65.8,0.94,False
sensor_3,2025-12-07T02:06:35.190015+00:00,30.697485989719944,32.3,65.7,0.5,False
sensor_1,2025-12-07T02:06:35.784184+00:00,31.369849406520444,30.7,86.2,0.31,False
sensor_2,2025-12-07T02:06:36.825158+00:00,56.11383071823997,15.4,65.5,0.56,False
sensor_3,2025-12-07T02:06:38.327282+00:00,33.93902643059333,37.0,62.8,0.09,False
sensor_1,2025-12-07T02:06:39.106853+00:00,27.839121842344348,32.8,39.1,0.0,True
sensor_2,2025-12-07T02:06:39.910066+00:00,38.97563984560848,31.2,57.3,1.04,False
sensor_3,2025-12-07T02:06:40.929555+00:00,58.61599707359504,35.1,64.6,0.0,False
sensor_1,2025-12-07T02:06:42.166880+00:00,15.30231782625929,28.1,85.9,0.18,True
sensor_2,2025-12-07T02:06:43.144973+00:00,55.85693298106017,26.3,72.6,0.29,False
sensor_3,2025-12-07T02:06:44.558764+00:00,19.131080665766337,25.4,47.2,1.41,False
sensor_1,2025-12-07T02:06:45.354338+00:00,37.73604077443295,20.6,79.7,0.46,False
sensor_2,2025-12-07T02:06:46.376938+00:00,46.296265067606626,24.6,85.8,1.03,False
sensor_3,2025-12-07T02:06:47.806239+00:00,59.96310730387138,22.0,62.8,0.08,False
sensor_1,2025-12-07T02:06:49.048304+00:00,19.553614414515422,28.7,62.8,0.77,False
sensor_2,2025-12-07T02:06:50.259393+00:00,39.88409699366185,22.6,38.6,0.37,False
sensor_3,2025-12-07T02:06:51.254482+00:00,48.72782221366126,24.5,60.9,0.0,False
sensor_1,2025-12-07T02:06:51.998941+00:00,39.273787205419225,12.6,76.1,0.0,False
sensor_2,2025-12-07T02:06:53.496201+00:00,35.080374392117626,23.6,45.8,0.0,False
sensor_3,2025-12-07T02:06:54.308723+00:00,32.40051437419897,22.9,59.7,0.0,False
sensor_1,2025-12-07T02:06:54.872538+00:00,74.96543098895754,23.7,50.6,0.6,False
sensor_2,2025-12-07T02:06:56.305016+00:00,26.592836065569834,35.9,71.2,0.25,True
sensor_3,2025-12-07T02:06:57.516996+00:00,13.58726549340139,28.3,79.9,0.0,True
sensor_1,2025-12-07T02:06:58.319338+00:00,29.78153338107422,18.0,46.1,0.14,True
sensor_2,2025-12-07T02:06:59.552711+00:00,25.955508250248492,23.2,44.9,1.03,False
sensor_3,2025-12-07T02:07:00.305932+00:00,25.735212579561715,32.0,67.4,0.26,True
sensor_1,2025-12-07T02:07:01.395383+00:00,31.911938051634493,29.5,64.3,0.58,False
sensor_2,2025-12-07T02:07:02.706467+00:00,33.892935955508776,26.2,57.0,0.0,False
sensor_3,2025-12-07T02:07:03.923147+00:00,39.43195562350918,22.6,81.0,0.12,False
sensor_1,2025-12-07T02:07:04.496770+00:00,45.33022688917898,15.2,83.0,0.0,False
sensor_2,2025-12-07T02:07:05.564104+00:00,36.132766798258956,37.0,30.8,0.17,False
sensor_3,2025-12-07T02:07:06.775728+00:00,0.0,21.8,77.8,0.0,True
sensor_1,2025-12-07T02:07:07.341910+00:00,39.0951227836744,29.9,30.0,1.34,False
sensor_2,2025-12-07T02:07:08.011249+00:00,35.36848861451081,27.5,35.4,0.62,False
sensor_3,2025-12-07T02:07:09.461289+00:00,40.78304902882895,30.5,44.8,0.09,False
sensor_1,2025-12-07T02:07:10.762094+00:00,23.97667543389054,17.0,83.9,0.63,False
sensor_2,2025-12-07T02:07:11.341963+00:00,21.126191487032937,18.7,76.7,0.05,True
sensor_3,2025-12-07T02:07:12.201403+00:00,23.464525952844404,30.2,59.1,0.0,True
sensor_1,2025-12-07T02:07:12.854646+00:00,66.45625772158837,15.4,74.7,0.04,False
sensor_2,2025-12-07T02:07:13.939746+00:00,35.32975181331462,28.0,53.3,0.49,False
sensor_3,2025-12-07T02:07:15.189471+00:00,17.98896148375976,26.4,49.9,0.33,True
sensor_1,2025-12-07T02:07:16.666014+00:00,53.72164798757974,29.3,71.3,0.58,False
sensor_2,2025-12-07T02:07:18.077815+00:00,57.65829039198853,16.6,67.6,0.0,False
sensor_3,2025-12-07T02:07:19.265182+00:00,36.3370347118633,25.1,55.6,0.0,False
sensor_1,2025-12-07T02:07:20.657716+00:00,35.169556330584086,21.4,75.6,0.3,False
sensor_2,2025-12-07T02:07:21.419169+00:00,52.79237396237657,19.7,76.2,0.0,False
sensor_3,2025-12-07T02:07:21.975124+00:00,60.85483279993767,19.5,31.2,1.05,False
sensor_1,2025-12-07T02:07:23.141909+00:00,28.525331536112,27.1,75.0,0.0,True
sensor_2,2025-12-07T02:07:23.899211+00:00,42.13800701504342,29.0,88.5,0.0,False
sensor_3,2025-12-07T02:07:25.028092+00:00,33.40982271517913,18.1,30.8,0.06,False
sensor_1,2025-12-07T02:07:26.060774+00:00,52.27755290006481,27.3,32.1,0.0,False
sensor_2,2025-12-07T02:07:27.077117+00:00,52.59878575638444,26.0,83.1,0.43,False
sensor_3,2025-12-07T02:07:27.820140+00:00,58.274034836798265,18.6,88.2,0.94,False
sensor_1,2025-12-07T02:07:29.204515+00:00,55.94112446442259,25.1,62.5,1.43,False
sensor_2,2025-12-07T02:07:30.550458+00:00,26.01375335248735,23.9,72.7,0.0,True
sensor_3,2025-12-07T02:07:31.550912+00:00,9.846729457635778,21.6,86.4,0.0,True
sensor_1,2025-12-07T02:07:32.714713+00:00,40.06587502605422,25.5,78.2,0.01,False
sensor_2,2025-12-07T02:07:33.717269+00:00,50.58486309143092,35.4,48.0,0.0,False
sensor_3,2025-12-07T02:07:34.977194+00:00,26.175650592792678,28.7,32.0,0.0,True
